!Nominal CCD QE for CST Grating Mission Concept, mwb 8 Feb 2012
!CCD is nominal Suzaku XIS BI (bare) CCD QE from Suzaku caldb as of this date
!Filter is 30nm Al + 10nm Al203, per IXO CAT XGS
!Energy(eV), Bare CCD_qe, Filter_Trans., CCD_qe x Filter_Trans
1369 0.943881 0.991169 0.935546 
1371 0.943919 0.991199 0.935612 
1373 0.943957 0.991239 0.935687 
1375 0.943994 0.991279 0.935761 
1377 0.94403 0.991309 0.935825 
1379 0.944066 0.991349 0.935899 
1381 0.944101 0.991369 0.935952 
1383 0.944135 0.991408 0.936023 
1385 0.944169 0.991438 0.936085 
1387 0.944202 0.991478 0.936156 
1389 0.944235 0.991508 0.936217 
1391 0.944267 0.991538 0.936277 
1393 0.944298 0.991568 0.936336 
1395 0.944329 0.991608 0.936404 
1397 0.944359 0.991637 0.936461 
1399 0.944388 0.991667 0.936518 
1401 0.944417 0.991697 0.936576 
1403 0.944444 0.991737 0.93664 
1405 0.944472 0.991767 0.936696 
1407 0.944498 0.991797 0.93675 
1409 0.944524 0.991827 0.936804 
1411 0.944549 0.991866 0.936866 
1413 0.944573 0.991886 0.936909 
1415 0.944597 0.991926 0.93697 
1417 0.94462 0.991956 0.937021 
1419 0.944642 0.991976 0.937062 
1421 0.944664 0.992016 0.937122 
1423 0.944684 0.992046 0.93717 
1425 0.944704 0.992076 0.937218 
1427 0.944724 0.992106 0.937266 
1429 0.944742 0.992135 0.937312 
1431 0.94476 0.992165 0.937358 
1433 0.944776 0.992195 0.937402 
1435 0.944793 0.992215 0.937438 
1437 0.944808 0.992255 0.93749 
1439 0.944822 0.992275 0.937523 
1441 0.944836 0.992305 0.937566 
1443 0.944849 0.992345 0.937616 
1445 0.944861 0.992365 0.937647 
1447 0.944872 0.992394 0.937685 
1449 0.944883 0.992424 0.937725 
1451 0.944893 0.992454 0.937763 
1453 0.944902 0.992474 0.937791 
1455 0.94491 0.992514 0.937836 
1457 0.944917 0.992534 0.937862 
1459 0.944923 0.992564 0.937897 
1461 0.944929 0.992584 0.937921 
1463 0.944933 0.992624 0.937963 
1465 0.944937 0.992643 0.937985 
1467 0.94494 0.992673 0.938016 
1469 0.944942 0.992693 0.938037 
1471 0.944943 0.992733 0.938076 
1473 0.944943 0.992753 0.938095 
1475 0.944943 0.992773 0.938114 
1477 0.944941 0.992803 0.93814 
1479 0.944939 0.992833 0.938167 
1481 0.944935 0.992863 0.938191 
1483 0.944931 0.992883 0.938206 
1485 0.944926 0.992913 0.938229 
1487 0.944919 0.992942 0.93825 
1489 0.944912 0.992962 0.938262 
1491 0.944903 0.992992 0.938281 
1493 0.944894 0.993012 0.938291 
1495 0.944885 0.993042 0.938311 
1497 0.944875 0.993072 0.938329 
1499 0.944863 0.993092 0.938336 
1501 0.944849 0.993122 0.93835 
1503 0.944835 0.993142 0.938355 
1505 0.944819 0.993162 0.938358 
1507 0.944802 0.993201 0.938378 
1509 0.944784 0.993221 0.938379 
1511 0.944765 0.993251 0.938389 
1513 0.944744 0.993271 0.938387 
